F_st_norm,S_st_norm
0.9029930151696965,0.3692869592363667
0.9069000575363493,0.3575288722348466
0.9079628596648354,0.3565092875155691
0.9101981908664626,0.3550201101630075
0.9123097278945583,0.34908038267476243
0.9149478029271062,0.3433161950641061
0.9200641944102602,0.3314255849980606
0.9209391027512747,0.33044989665019653
0.9229455946070434,0.32395654551311376
0.9258947510199096,0.3232806192487005
0.9281997638264433,0.31582270329673323
0.930385700383769,0.3096359699013403
0.932796263516434,0.3032212001726681
0.9353980641849071,0.29733144178936105
0.9390782289647902,0.28683275808209113
0.9430536547749453,0.27740831067521804
0.947537627923339,0.2709095052351337
0.9492116034506493,0.2602190234934322
0.9610235688658684,0.2282627457886324
0.9640138322842371,0.21701912258689324
0.9675521780085165,0.20722387722508942
0.9686618321731498,0.1956603698448512
0.9694894680332209,0.19287347654148201
0.971379900726707,0.19045851268337757
0.9724373744698278,0.17833437636779276
0.9749965091669225,0.17791293605287536
0.9755440939584826,0.16927944159622993
0.9786957351389218,0.15668291381831212
0.9821585496318107,0.14942190157629984
0.9829248276333076,0.13420570041092195
0.9830898392368004,0.13296077268783585
0.9869703349111034,0.13087562852532658
0.9872370058286261,0.11365297501778172
0.9901749161576667,0.10906759806386823
0.9906752291635142,0.10270601246340222
0.9945240441619604,0.08038130404088606
0.9954993497307969,0.07782055834636536
0.9976414970220239,0.0590572241400141
0.9983215161240383,0.048668535659233576
